0.2,0.0
0.30000000000000004,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,11.67
0.7999999999999999,11.62
0.8999999999999999,11.49
0.9999999999999999,11.8
1.0999999999999999,0.96
1.2,-2.62
1.3,-0.81
1.4000000000000001,2.38
1.5000000000000002,6.81
1.6000000000000003,3.46
1.7000000000000004,0.38
1.8000000000000005,-2.26
1.9000000000000006,-1.45
0.2,0.0
0.30000000000000004,0.0
0.4,1.8
0.5,2.06
0.6,3.37
0.7,2.54
0.7999999999999999,-0.83
0.8999999999999999,5.38
0.9999999999999999,0.41
1.0999999999999999,2.41
1.2,0.11
1.3,3.05
1.4000000000000001,3.0
1.5000000000000002,0.55
1.6000000000000003,1.07
1.7000000000000004,-0.82
1.8000000000000005,2.53
1.9000000000000006,3.02
2.0000000000000004,3.3
2.1000000000000005,-0.24
2.2000000000000006,0.38
2.3000000000000007,7.09
2.400000000000001,2.51
2.500000000000001,-1.02
2.600000000000001,-0.81
2.700000000000001,0.18
2.800000000000001,2.01
2.9000000000000012,0.36
3.0000000000000013,1.07
3.1000000000000014,-1.56
3.2000000000000015,0.87
3.3000000000000016,2.25
3.4000000000000017,39.18
3.5000000000000018,47.65
3.600000000000002,53.3
3.700000000000002,48.82
3.800000000000002,49.33
3.900000000000002,54.23
4.000000000000002,57.37
4.100000000000001,56.36
4.200000000000001,52.47
4.300000000000001,55.25
4.4,53.73
4.5,52.93
4.6,53.72
0.2,0.0
0.30000000000000004,0.0
0.4,0.0
0.5,0.0
0.6,0.0
0.7,-1.97
0.7999999999999999,-1.66
0.8999999999999999,-2.28
0.9999999999999999,1.7
1.0999999999999999,2.51
1.2,1.15
1.3,1.14
1.4000000000000001,0.79
1.5000000000000002,0.16
1.6000000000000003,-1.37
1.7000000000000004,-1.16
1.8000000000000005,0.36
1.9000000000000006,-1.02
2.0000000000000004,0.74
2.1000000000000005,1.6
2.2000000000000006,2.25
2.3000000000000007,0.23
2.400000000000001,-0.73
2.500000000000001,1.57
2.600000000000001,1.15
2.700000000000001,-0.17
2.800000000000001,-1.96
2.9000000000000012,11.54
3.0000000000000013,0.0
3.1000000000000014,11.61
3.2000000000000015,0.13
3.3000000000000016,-3.57
3.4000000000000017,2.98
